Review_Title,Review_Text,Verified_Buyer,Review_Date,Review_Location,Review_Upvotes,Review_Downvotes,Product,Brand,Scrape_Date
Great!,Huge fan of all Dermalogica products so no surprise that this was amazing too! It left my skin feeling refreshed and smooth and was very easy to apply. I really like how Dermalogica doesn't use scents either!,No,1 year ago,"Chicago, IL",0,0,Daily Microfoliant,Dermalogica,3/27/23
Great,Gifted by derma derma Logica but all opinions on my own this microphone it has been really great for my skin I love how exfoliating in gentle it is it works wonders for my dress can't even in the winter it's gentle enough to be used every day,No,1 year ago,New York,0,0,Daily Microfoliant,Dermalogica,3/27/23
AMAZING GENTLE EXFOLIATOR,"I have been using this everyday and am loving the results! It is super gentle and perfect for any one, even those with sensitive skin (like me). It doesn't dry my face out and leaves it glowing. I use it every night to make sure my skin is super clean, and always wake up with bright, glowing and smooth skin! Gifted by Dermalogica.",No,1 year ago,San Francisco,0,0,Daily Microfoliant,Dermalogica,3/27/23
Love it,I was really looking forward to trying this product because I had heard really good things about it. I love that it didn't strip my skin and made it feel really clean and exfoliated after I'll be using this weekly from now on,No,1 year ago,California,0,0,Daily Microfoliant,Dermalogica,3/27/23
Good,Dermologica gifted me this exfoliater and I love it! I used it twice a week after shower and follow up with toner and moisturizer! My skin feels so clean and soft. I would definitely recommend it to everyone,No,1 year ago,Tx,0,0,Daily Microfoliant,Dermalogica,3/27/23
I love it,Gifted by dermalogica! I love this Microfoliant . I got a sample and I'm glad I was able to get this again . Left my skin so smooth is such a gentle exfoliator. I definitely recommend it. If you have dry skin and a bit of texture this will definitely help your skin.,No,1 year ago,Chicago,0,0,Daily Microfoliant,Dermalogica,3/27/23
Great,I like the packaging and the texture. The powder activates at the contact with water and it creates this cool paste that smells so nice and cleans my skin so well. It removes dirt and leaves my skin smooth and soft.,No,1 year ago,WA,0,0,Daily Microfoliant,Dermalogica,3/27/23
LOVE THIS!,Highly recommend this exfoliator for anyone with super dry and sensitive skin. The consistency is perfect it's powder form and you add just a little water to activate it. Immediately you skin with feeling smoother and appears brighter and you will overall have a radiant look to you.,No,1 year ago,Los Angeles,0,0,Daily Microfoliant,Dermalogica,3/27/23
Great exfoliant,"The reviews were right! This is a gene but pretty powerful microexfoliant. Actually powder is my favorite way of exfoliating, just add water and it's ready to use. It gives me more control of how much exfoliation I need depending on how much water I add. My skin feels soft without looking or feeling sensitive and a little goes a long way. Gifted by Dermalogica.",No,1 year ago,"Orlando, FL",0,0,Daily Microfoliant,Dermalogica,3/27/23
Interesting powder to foam cleanser texture,"My first time using a powder based cleanser and enjoyed it despite mixing the powder with water does get messy, so I use this in the shower. It foams up once you mix in water. My oily skin finds this to not be too harsh but not exactly gentle for a chemical exfoliant. It does leave my skin feeling very clean. Haven't seen any improvement to my skin texture yet though.",No,1 year ago,"New York, NY",0,0,Daily Microfoliant,Dermalogica,3/27/23
Love,Wow I love this product! It makes my skin feel very exfoliated without feeling dry or tight. It left my skin feeling super smooth and soft. My skin looked brighter and glowy after one use! I can't recommend this enough.,No,1 year ago,New Hampshire,0,0,Daily Microfoliant,Dermalogica,3/27/23
I would buy this product again and again!,I highly recommend this product if you are in the market doe a physical exfoliate face wash. It's super gentle for daily use and makes my skin feel so clean. I've been using this for about a week now and my skin feels smoother and softer. This makes applying my makeup so much smoother. I will be purchasing this again and again!,No,1 year ago,NJ,0,0,Daily Microfoliant,Dermalogica,3/27/23
Best for full body use,Love this wash. It's perfect for every day use without drying your skin. I love it so much I use it on my whole body. I immediately started seeing my skin look better after just a few applications specially in my chest. This product was gifted by Dermatological.,No,1 year ago,"New York, NY",0,0,Daily Microfoliant,Dermalogica,3/27/23
Love it,Dermalogica Gifted me their daily microfoliant cleanser. I love how it lathers up and cleanses my skin well while not striping the natural oils of my skin. Leaves it feeling soft and smooth and no left over makeup in just one wash!,No,1 year ago,Los angeles CA,0,0,Daily Microfoliant,Dermalogica,3/27/23
So gentle and effective!,This is the perfect gentle exfoliator and is amazing for sensitive skin. I was so shocked how easy this was to use and it instantly made my skin feel so incredible. This is definitely a new staple for me.,No,1 year ago,"Berkeley, CA",0,0,Daily Microfoliant,Dermalogica,3/27/23
Love this!,This was an amazing product and I was so excited to try it! I have heard amazing things and this definitely holds up to what everyone says. Gentle but effective and great to use to get dead skin away without harsh scrubbing.,No,1 year ago,Chicago,0,0,Daily Microfoliant,Dermalogica,3/27/23
Just buy it!,"Absolutely amazing product! After finally trying it for myself you understand all the hype behind it. The beads that exfoliate are so small and gentle that this is totally safe enough to use everyday, it's not drying or stripping of your skin but definitely leaves it feeling cleaned and refreshed.",No,1 year ago,"Brea, CA",0,0,Daily Microfoliant,Dermalogica,3/27/23
Gentle excellent exfoliator,Gifted by Dermalogica. I love this gentle exfoliant and use it daily or every other day depending on how my skin feels. I know physical exfoliation has gone out of style but I believe it's part of a healthy routine as long as you don't scrub too hard. There are no ingredients here really to clog pores or irritate- this just gently exfoliates the skin.,No,1 year ago,Houston,0,0,Daily Microfoliant,Dermalogica,3/27/23
works well on sensitive skin too!,i typically stay away from scrubs because i have sensitive dry skin but this was light enough to help with my skin and not leave it dry or flakey. I only use it a few days of the week but I feel like it does an amazing job at removing dead skin and cleaning my face while still being gentle. It makes my skin look much brighter after use! I also like that its not super thick.,No,1 year ago,"NY,NY",0,0,Daily Microfoliant,Dermalogica,3/27/23
Gentle and easy to use,This exfoliant was gifted by Dermalogica. I love this exfoliant as this is gentle and fun to use. I need small amount of water to activate enzymes in this exfoliator and it lathers very well. It gently exfoliates and does not leave my face dry.,No,1 year ago,NJ,0,0,Daily Microfoliant,Dermalogica,3/27/23
Amazing!,"Best brand on the market by far!! Absolutely love this cleanser, it's gentle yet really gets off all the dirt on your face very easily! It's not harsh at all but leaves your face squeaky clean and smooth and soft! Gifted by Dermalogica",No,1 year ago,Tampa Fl,0,0,Daily Microfoliant,Dermalogica,3/27/23
Great for sensitive skin,*Complimentary from Dermalogica (ULTA Team). I've heard so much about this product and was really nervous to try it bc other brands didn't work for me. I loved that this was effective but not too harsh on my skin. Great for anyone with sensitive skin!,No,1 year ago,CA,0,0,Daily Microfoliant,Dermalogica,3/27/23
stable!,Daily Microfoliant has been in my skincare routine for years! it's a fine exfoliant that takes the deadskin off my face right off to keep it baby smooth. I'd highly recommend using this once a week after cleanser.,No,1 year ago,raleigh,0,0,Daily Microfoliant,Dermalogica,3/27/23
Amazing,Gifted by dermalogica but this is my honest opinion. I have extremely sensitive skin! And currently dealing with adult acne. But this feels so good in the skin! It's perfect for those that have sensitive skin even if you don't you'll love the way your skin feels after highly recommend.,No,1 year ago,California,0,0,Daily Microfoliant,Dermalogica,3/27/23
